Count,Name,Type,Cost,Rarity,Price,Section,Image URL,Last Updated,TcgPlayer ID,Scryfall ID
4,Myr Enforcer,Artifact Creature - Myr,{7},Common,$0.74,main,https://s.deckbox.org/system/images/mtg/cards/2077779.jpg,2023-03-26 08:39:04 UTC,11522,eeeef899-a8b5-4416-a208-3bd5a0c7177b
2,Nihil Spellbomb,Artifact,{1},Common,$1.11,main,https://s.deckbox.org/system/images/mtg/cards/2083062.jpg,2025-05-22 12:29:04 UTC,36518,603d217b-6375-46fc-992a-8dbd779da1e5
4,Reckoner's Bargain,Instant,{1}{B},Common,$0.58,main,https://s.deckbox.org/system/images/mtg/cards/2025604.jpg,2025-05-22 12:32:17 UTC,262771,6338942d-d650-4571-8ec6-4d658792c53e
4,Refurbished Familiar,Artifact Creature - Zombie Rat,{3}{B},Common,$0.17,main,https://s.deckbox.org/system/images/mtg/cards/2056504.jpg,2025-05-22 12:20:11 UTC,553237,b338e078-629c-4cac-bd1d-e1f0a132728d
3,Seat of the Synod,Artifact Land,"",Common,$0.99,main,https://s.deckbox.org/system/images/mtg/cards/2077816.jpg,2023-03-26 08:42:04 UTC,11310,5da5587d-6b6c-4645-8cc9-2866d1e6911b
3,Silverbluff Bridge,Artifact Land,"",Common,$0.22,main,https://s.deckbox.org/system/images/mtg/cards/2053794.jpg,2023-03-26 08:42:27 UTC,540980,820485ab-0a31-4278-9316-ec5b909f4d11
1,Swamp,Basic Land - Swamp,"",BasicLand,$0.34,main,https://s.deckbox.org/system/images/mtg/cards/2295407.jpg,2025-05-22 12:27:52 UTC,630888,f66094ef-059b-4511-aa6e-835906736de4
2,Thoughtcast,Sorcery,{4}{U},Common,$0.86,main,https://s.deckbox.org/system/images/mtg/cards/2106806.jpg,2025-05-22 12:32:58 UTC,204186,a0d98f40-39bd-4f3a-9867-d273c1a299e7
1,Toxin Analysis,Instant,{B},Common,$0.14,main,https://s.deckbox.org/system/images/mtg/cards/2052026.jpg,2025-05-22 12:30:18 UTC,535516,0eda1aff-c1f4-4171-a800-605396cc8168
4,Vault of Whispers,Artifact Land,"",Common,$1.57,main,https://s.deckbox.org/system/images/mtg/cards/2077817.jpg,2023-03-26 08:35:21 UTC,11311,73866487-33f4-4f64-b100-2c4ddadcd74e
2,Cast Down,Instant,{1}{B},Uncommon,$0.28,sideboard,https://s.deckbox.org/system/images/mtg/cards/2099205.jpg,2025-06-04 12:27:21 UTC,162900,116ce944-6871-4f51-a889-d9c4a5d7cff2
2,Fiery Cannonade,Instant,{2}{R},Uncommon,$0.12,sideboard,https://s.deckbox.org/system/images/mtg/cards/2097571.jpg,2025-06-04 12:27:23 UTC,145808,664d21c9-4b6c-4797-845f-7bca79c2b76b
2,Gorilla Shaman,Creature - Ape Shaman,{R},Common,$0.58,sideboard,https://s.deckbox.org/system/images/mtg/cards/2071789.jpg,2023-03-26 08:43:57 UTC,4158,bf8b213e-31ca-4eb5-bf0b-515a0ad4fd31
3,Hydroblast,Instant,{U},Uncommon,$2.09,sideboard,https://s.deckbox.org/system/images/mtg/cards/2070380.jpg,2023-03-26 08:44:09 UTC,2204,89a30b8f-6594-42ea-8e60-13ccb1e7efc0
3,Metallic Rebuke,Instant,{2}{U},Common,$0.17,sideboard,https://s.deckbox.org/system/images/mtg/cards/2095527.jpg,2025-05-22 12:32:07 UTC,126433,f712ac26-dca4-459b-84c1-010597007f60
2,Pyroblast,Instant,{R},Uncommon,$4.45,sideboard,https://s.deckbox.org/system/images/mtg/cards/2070395.jpg,2023-03-26 08:44:58 UTC,2332,15d2d7cd-d29d-4f19-8490-88bd526ff1c5
1,Toxin Analysis,Instant,{B},Common,$0.14,sideboard,https://s.deckbox.org/system/images/mtg/cards/2052026.jpg,2025-05-22 12:30:10 UTC,535516,0eda1aff-c1f4-4171-a800-605396cc8168

