Count,Name,Type,Cost,Rarity,Price,Section,Image URL,Last Updated,TcgPlayer ID,Scryfall ID
4,Swamp,Basic Land - Swamp,"",BasicLand,$0.34,main,https://s.deckbox.org/system/images/mtg/cards/2295407.jpg,2025-05-16 13:41:36 UTC,630888,f66094ef-059b-4511-aa6e-835906736de4
4,Twisted Landscape,Land,"",Common,$0.13,main,https://s.deckbox.org/system/images/mtg/cards/2056631.jpg,2025-05-16 13:42:10 UTC,553297,d0e3e7b3-7ba9-47a2-b46c-a40bffb445e2
2,Vault of Whispers,Artifact Land,"",Common,$1.57,main,https://s.deckbox.org/system/images/mtg/cards/2077817.jpg,2025-05-16 13:42:21 UTC,11311,73866487-33f4-4f64-b100-2c4ddadcd74e
4,Writhing Chrysalis,Creature - Eldrazi Drone,{2}{R}{G},Common,$0.22,main,https://s.deckbox.org/system/images/mtg/cards/2056607.jpg,2025-05-16 13:37:11 UTC,551669,f54dbeb1-51f8-40e2-912a-ec25457de5a2
2,Breath Weapon,Instant,{2}{R},Common,$1.06,sideboard,https://s.deckbox.org/system/images/mtg/cards/2028294.jpg,2025-05-16 13:48:36 UTC,273294,0174e40a-0ef5-4439-91e6-3fc39f482520
3,Duress,Sorcery,{B},Common,$0.12,sideboard,https://s.deckbox.org/system/images/mtg/cards/2062721.jpg,2025-05-16 13:39:06 UTC,589335,34c3a894-ee75-4db9-a69f-711bb3cc150a
1,Faerie Macabre,Creature - Faerie Rogue,{1}{B}{B},Common,$1.30,sideboard,https://s.deckbox.org/system/images/mtg/cards/2060073.jpg,2025-05-16 13:48:26 UTC,563099,b666a543-6570-4789-9ec4-8d8922181274
4,Red Elemental Blast,Instant,{R},Common,$2.38,sideboard,https://s.deckbox.org/system/images/mtg/cards/2073886.jpg,2025-05-16 13:48:32 UTC,1898,a54246c9-5e5c-484e-a546-ae1f9fd020f3
1,Troublemaker Ouphe,Creature - Ouphe,{1}{G},Common,$0.09,sideboard,https://s.deckbox.org/system/images/mtg/cards/2046230.jpg,2025-05-16 13:48:01 UTC,512310,7f7b2fc0-d3f6-4c4d-a163-986a372e5b12
4,Weather the Storm,Instant,{1}{G},Rare,$0.48,sideboard,https://s.deckbox.org/system/images/mtg/cards/2115142.jpg,2025-05-16 13:48:10 UTC,235270,02f960f2-1324-4d48-bab7-c46b836a8907
1,No Escape,Instant,{2}{U},Common,$0.06,scratchpad,https://s.deckbox.org/system/images/mtg/cards/2103919.jpg,2019-05-14 13:50:57 UTC,187124,bc9888a1-6f35-4802-b8fb-902017736d4a

